filename,width,height,class,xmin,ymin,xmax,ymax
004527.jpg,500,500,sheep,374,118,436,145
004527.jpg,500,500,sheep,412,138,469,252
004527.jpg,500,500,sheep,302,110,371,149
004527.jpg,500,500,sheep,124,125,149,154
004527.jpg,500,500,sheep,65,113,117,138
005639.jpg,500,375,bicycle,197,174,322,273
005639.jpg,500,375,person,250,130,308,209
002156.jpg,500,375,chair,114,213,223,370
002156.jpg,500,375,chair,226,206,323,349
002156.jpg,500,375,chair,394,193,465,278
002156.jpg,500,375,chair,15,200,118,355
002156.jpg,500,375,chair,468,191,500,238
002156.jpg,500,375,diningtable,33,167,300,305
002156.jpg,500,375,person,334,100,399,285
006330.jpg,500,375,car,313,301,394,338
006330.jpg,500,375,car,415,307,469,345
006330.jpg,500,375,car,442,307,500,363
006330.jpg,500,375,car,120,307,189,339
006330.jpg,500,375,car,80,304,124,332
006330.jpg,500,375,car,226,312,270,333
006330.jpg,500,375,car,12,306,40,322
006330.jpg,500,375,bus,106,277,227,334
000999.jpg,375,500,bottle,233,317,289,405
000999.jpg,375,500,person,2,16,280,500
000972.jpg,500,375,car,20,115,433,288
002803.jpg,500,375,chair,225,154,375,312
002803.jpg,500,375,chair,107,145,263,294
002803.jpg,500,375,chair,376,109,443,183
002803.jpg,500,375,chair,312,107,390,151
002803.jpg,500,375,chair,196,109,288,159
002803.jpg,500,375,chair,146,114,208,170
002803.jpg,500,375,person,302,85,333,125
009942.jpg,500,332,person,11,1,221,207
009942.jpg,500,332,person,2,9,365,332
009942.jpg,500,332,person,265,2,500,332
008484.jpg,500,375,car,1,1,407,315
002817.jpg,500,375,pottedplant,23,8,381,319
000966.jpg,500,353,train,42,48,493,312
000966.jpg,500,353,person,308,149,337,189
002181.jpg,500,375,chair,367,1,468,156
005836.jpg,333,500,person,1,203,75,499
005836.jpg,333,500,person,71,40,263,500
000796.jpg,500,375,bird,165,118,418,316
001488.jpg,500,333,car,254,152,385,204
007947.jpg,500,333,train,2,157,327,212
004296.jpg,375,500,diningtable,34,235,322,500
004296.jpg,375,500,diningtable,114,65,315,236
004296.jpg,375,500,diningtable,161,2,310,93
004296.jpg,375,500,bottle,228,26,246,57
004296.jpg,375,500,bottle,188,103,220,171
004296.jpg,375,500,person,82,2,163,98
004296.jpg,375,500,person,45,38,148,151
004296.jpg,375,500,person,49,86,149,220
004296.jpg,375,500,person,1,180,144,384
004296.jpg,375,500,person,3,384,68,497
004296.jpg,375,500,person,255,3,353,124
004296.jpg,375,500,person,316,24,375,260
004296.jpg,375,500,person,315,123,375,375
006495.jpg,500,375,cat,196,150,338,365
007953.jpg,333,500,person,312,167,327,214
007953.jpg,333,500,person,258,192,284,217
007953.jpg,333,500,person,220,193,240,220
007953.jpg,333,500,person,193,176,213,220
007953.jpg,333,500,person,105,171,126,221
007953.jpg,333,500,person,125,178,143,223
007953.jpg,333,500,person,86,174,104,226
007953.jpg,333,500,person,68,168,89,226
007953.jpg,333,500,person,41,175,57,228
007953.jpg,333,500,person,28,174,43,236
007953.jpg,333,500,person,3,192,15,241
007953.jpg,333,500,person,12,195,27,227
007953.jpg,333,500,person,264,215,319,298
007953.jpg,333,500,person,155,250,190,290
007953.jpg,333,500,person,196,365,282,392
007953.jpg,333,500,person,95,210,136,270
007953.jpg,333,500,person,121,210,151,249
007953.jpg,333,500,person,51,237,92,292
007953.jpg,333,500,person,70,259,115,339
007953.jpg,333,500,bicycle,144,355,208,395
007953.jpg,333,500,bicycle,188,296,245,309
007953.jpg,333,500,bicycle,76,299,107,366
007953.jpg,333,500,bicycle,125,245,144,298
007953.jpg,333,500,bicycle,95,247,128,303
007953.jpg,333,500,bicycle,256,274,321,309
000782.jpg,330,500,bus,1,165,330,497
000782.jpg,330,500,person,95,361,139,422
003704.jpg,500,375,bird,220,62,458,347
001113.jpg,500,375,person,387,47,487,160
001113.jpg,500,375,person,395,80,478,339
001113.jpg,500,375,person,251,78,406,326
007204.jpg,320,240,cat,195,1,320,101
007204.jpg,320,240,cat,32,1,274,238
008137.jpg,375,500,bottle,295,43,355,176
008137.jpg,375,500,person,1,246,74,312
001675.jpg,500,333,dog,29,25,458,330
005413.jpg,375,500,person,60,101,228,499
005413.jpg,375,500,boat,5,368,98,428
002368.jpg,333,500,sofa,41,224,75,277
002368.jpg,333,500,sofa,284,316,333,500
002368.jpg,333,500,chair,34,269,112,387
002368.jpg,333,500,chair,183,274,272,391
002368.jpg,333,500,diningtable,135,263,256,403
005407.jpg,332,500,train,157,234,182,266
004719.jpg,500,333,bus,2,125,112,209
004719.jpg,500,333,car,353,150,500,262
007210.jpg,500,375,tvmonitor,90,1,413,156
001661.jpg,500,375,sheep,107,199,330,374
001107.jpg,500,332,aeroplane,12,96,493,225
006668.jpg,500,374,car,94,28,435,334
006668.jpg,500,374,person,27,69,134,214
006668.jpg,500,374,person,1,1,70,258
007576.jpg,480,371,horse,87,65,398,338
007576.jpg,480,371,person,180,44,290,196
008645.jpg,500,330,boat,210,153,300,308
000219.jpg,333,500,motorbike,120,333,310,464
009573.jpg,500,337,motorbike,274,136,455,295
009573.jpg,500,337,person,155,47,432,291
004057.jpg,500,329,bicycle,59,84,354,315
005349.jpg,500,375,tvmonitor,400,96,500,223
005349.jpg,500,375,tvmonitor,1,135,104,273
005349.jpg,500,375,chair,101,234,432,375
002340.jpg,500,375,car,100,136,384,284
002340.jpg,500,375,car,107,116,152,135
009215.jpg,500,375,pottedplant,78,150,402,373
009215.jpg,500,375,pottedplant,304,90,500,340
001649.jpg,444,500,chair,98,274,202,500
001649.jpg,444,500,person,12,53,438,499
000543.jpg,500,375,car,22,86,433,344
000543.jpg,500,375,car,23,96,91,146
000543.jpg,500,375,car,298,87,500,243
002354.jpg,500,375,aeroplane,64,128,451,252
009567.jpg,500,375,sofa,3,59,382,375
009567.jpg,500,375,person,100,87,302,375
006654.jpg,500,333,car,36,60,464,298
006654.jpg,500,333,car,1,8,157,140
006654.jpg,500,333,car,357,184,499,327
000225.jpg,500,333,sheep,125,96,355,263
000225.jpg,500,333,sheep,2,22,47,81
008692.jpg,500,333,aeroplane,2,54,500,259
008692.jpg,500,333,person,160,152,291,329
008692.jpg,500,333,person,58,164,80,232
008692.jpg,500,333,person,18,164,42,220
008692.jpg,500,333,person,178,166,210,263
006867.jpg,360,269,boat,2,2,360,269
004916.jpg,500,333,person,30,34,334,333
004916.jpg,500,333,bottle,355,244,464,333
004916.jpg,500,333,tvmonitor,119,87,169,148
004902.jpg,500,375,horse,1,141,192,374
004902.jpg,500,375,horse,79,124,265,364
004902.jpg,500,375,person,217,118,389,375
004902.jpg,500,375,person,195,68,500,375
009598.jpg,500,375,bird,160,157,246,358
009598.jpg,500,375,bird,199,135,413,302
003923.jpg,500,333,person,149,56,300,211
003923.jpg,500,333,person,5,72,84,149
003923.jpg,500,333,person,77,52,113,131
003923.jpg,500,333,chair,1,146,112,248
003923.jpg,500,333,chair,115,172,146,230
003923.jpg,500,333,diningtable,45,204,500,333
008876.jpg,500,333,person,224,102,299,253
008876.jpg,500,333,horse,49,188,486,333
003089.jpg,500,333,motorbike,94,142,205,277
003089.jpg,500,333,motorbike,192,74,452,333
003089.jpg,500,333,person,148,31,290,319
008862.jpg,318,480,horse,110,187,214,445
008862.jpg,318,480,person,112,90,231,320
006697.jpg,500,375,person,41,77,260,337
006697.jpg,500,375,person,255,82,500,375
003937.jpg,500,333,cat,1,2,312,333
000379.jpg,500,375,bicycle,46,16,443,341
007416.jpg,500,349,cat,223,101,369,317
007416.jpg,500,349,chair,1,2,459,349
008725.jpg,500,375,boat,15,116,266,241
008725.jpg,500,375,boat,329,199,358,209
006708.jpg,500,375,cow,164,151,206,182
006708.jpg,500,375,cow,305,181,380,286
006708.jpg,500,375,cow,398,181,452,281
007370.jpg,375,500,bottle,35,1,340,500
008043.jpg,292,288,pottedplant,14,107,221,215
008043.jpg,292,288,person,14,9,284,288
003116.jpg,500,400,bird,100,67,487,400
004679.jpg,500,375,person,1,1,497,372
004679.jpg,500,375,dog,143,79,362,315
002208.jpg,500,375,boat,135,92,500,361
002208.jpg,500,375,boat,1,84,347,242
003102.jpg,333,500,person,60,32,262,362
003102.jpg,333,500,bicycle,60,200,243,461
005573.jpg,500,375,person,121,57,323,373
005573.jpg,500,375,sofa,3,54,418,373
009349.jpg,375,500,sheep,2,304,149,500
009349.jpg,375,500,person,136,74,312,461
009349.jpg,375,500,person,280,94,375,500
009349.jpg,375,500,person,85,118,119,274
009349.jpg,375,500,person,14,115,54,217
009349.jpg,375,500,person,40,129,92,299
008057.jpg,500,333,car,61,119,378,224
008731.jpg,500,332,horse,150,93,255,278
008731.jpg,500,332,person,295,97,383,282
001073.jpg,500,375,cow,55,178,149,248
001073.jpg,500,375,cow,135,176,174,241
001073.jpg,500,375,cow,227,153,282,236
001073.jpg,500,375,cow,276,159,350,255
001073.jpg,500,375,cow,327,152,425,240
001073.jpg,500,375,cow,421,161,500,227
005215.jpg,500,375,motorbike,62,2,500,375
003664.jpg,500,375,chair,244,230,376,375
003664.jpg,500,375,chair,4,234,230,375
003664.jpg,500,375,person,201,215,416,374
003664.jpg,500,375,person,47,184,95,283
003664.jpg,500,375,person,221,194,253,273
009407.jpg,432,480,person,146,97,253,304
009407.jpg,432,480,horse,25,123,322,480
006734.jpg,500,375,car,164,126,479,367
002234.jpg,500,375,boat,110,150,415,250
002234.jpg,500,375,boat,1,83,136,166
001729.jpg,500,333,sofa,2,1,128,163
001729.jpg,500,333,pottedplant,119,4,217,96
001729.jpg,500,333,person,284,107,411,280
001729.jpg,500,333,person,126,83,257,285
001729.jpg,500,333,person,9,167,160,333
001729.jpg,500,333,chair,371,63,500,332
009375.jpg,375,500,cow,104,141,178,238
009375.jpg,375,500,bottle,128,146,145,188
009375.jpg,375,500,person,128,92,247,380
006046.jpg,500,332,boat,189,104,243,206
006046.jpg,500,332,boat,261,126,306,204
006046.jpg,500,332,boat,481,183,500,211
004651.jpg,500,375,boat,153,154,216,262
002220.jpg,500,375,person,1,41,180,371
002220.jpg,500,375,person,121,39,365,375
002220.jpg,500,375,person,305,76,500,375
002546.jpg,500,375,dog,196,17,440,375
005229.jpg,500,375,person,1,1,500,375
004137.jpg,500,375,dog,238,127,486,370
004137.jpg,500,375,person,1,108,267,351
003658.jpg,500,341,bicycle,25,10,496,333
009413.jpg,500,500,chair,24,70,149,264
009413.jpg,500,500,chair,234,111,334,235
009413.jpg,500,500,chair,4,276,66,500
009413.jpg,500,500,person,26,231,181,500
009413.jpg,500,500,person,252,9,500,361
009413.jpg,500,500,diningtable,48,333,500,500
004876.jpg,500,248,bird,26,91,61,208
004876.jpg,500,248,bird,152,151,177,237
004876.jpg,500,248,bird,404,141,443,194
004876.jpg,500,248,bird,202,149,224,203
004876.jpg,500,248,bird,313,119,338,184
003857.jpg,375,500,chair,3,6,375,394
006091.jpg,500,334,bird,262,41,448,162
006091.jpg,500,334,bird,135,58,309,200
004686.jpg,500,322,horse,348,140,461,231
004686.jpg,500,322,horse,47,126,121,174
004686.jpg,500,322,person,388,106,427,171
004686.jpg,500,322,person,72,100,103,148
004686.jpg,500,322,cow,53,152,137,231
004686.jpg,500,322,cow,89,164,185,235
004686.jpg,500,322,cow,174,163,263,245
004686.jpg,500,322,cow,190,169,250,238
004686.jpg,500,322,cow,252,167,296,254
004686.jpg,500,322,cow,290,162,326,241
004686.jpg,500,322,cow,320,173,356,250
004686.jpg,500,322,cow,342,167,369,242
004686.jpg,500,322,cow,379,166,424,251
004686.jpg,500,322,cow,458,156,500,218
004686.jpg,500,322,cow,252,153,329,178
004686.jpg,500,322,cow,327,153,348,170
004692.jpg,375,500,chair,292,128,375,434
004692.jpg,375,500,person,2,187,375,500
004692.jpg,375,500,person,36,207,273,500
004692.jpg,375,500,dog,338,193,375,274
001932.jpg,500,373,person,168,2,453,325
001932.jpg,500,373,person,2,120,92,371
001932.jpg,500,373,chair,74,2,217,145
002585.jpg,500,331,person,223,55,344,242
002585.jpg,500,331,person,110,49,208,205
002585.jpg,500,331,motorbike,149,118,390,293
002585.jpg,500,331,motorbike,66,104,229,232
005765.jpg,500,375,person,2,2,338,374
005765.jpg,500,375,person,251,4,500,375
005765.jpg,500,375,person,1,1,118,262
008241.jpg,500,375,motorbike,3,248,444,375
008241.jpg,500,375,person,109,170,232,374
008241.jpg,500,375,person,108,138,284,375
008241.jpg,500,375,person,284,220,348,340
008241.jpg,500,375,person,235,162,361,375
008241.jpg,500,375,person,281,147,421,374
007172.jpg,500,336,bicycle,143,239,324,336
007172.jpg,500,336,bicycle,327,142,430,273
007172.jpg,500,336,bicycle,463,184,500,266
007172.jpg,500,336,bicycle,272,174,299,238
007172.jpg,500,336,person,139,89,179,155
007172.jpg,500,336,person,121,32,341,336
007172.jpg,500,336,person,344,57,433,252
007172.jpg,500,336,person,462,106,500,224
001265.jpg,327,500,person,8,44,313,469
007614.jpg,500,375,car,24,40,459,331
005003.jpg,500,375,car,188,161,251,192
003466.jpg,500,375,person,177,15,445,283
003466.jpg,500,375,diningtable,3,216,500,375
003466.jpg,500,375,pottedplant,1,100,43,174
002778.jpg,500,375,chair,316,201,351,210
002778.jpg,500,375,chair,54,220,103,258
002778.jpg,500,375,chair,101,223,150,262
002778.jpg,500,375,chair,152,238,188,268
002778.jpg,500,375,chair,219,244,255,275
002778.jpg,500,375,chair,276,248,318,280
002778.jpg,500,375,chair,361,255,409,290
002778.jpg,500,375,chair,16,235,63,301
002778.jpg,500,375,chair,62,262,132,315
002778.jpg,500,375,chair,129,271,206,330
002778.jpg,500,375,chair,210,281,285,342
002778.jpg,500,375,chair,322,294,395,375
002778.jpg,500,375,chair,1,321,27,351
002778.jpg,500,375,chair,1,347,58,375
002778.jpg,500,375,tvmonitor,144,100,198,141
008533.jpg,500,425,cat,4,28,481,424
008533.jpg,500,425,sofa,3,4,500,425
007600.jpg,500,333,pottedplant,62,44,244,302
007600.jpg,500,333,pottedplant,224,53,443,305
000609.jpg,500,375,dog,16,134,460,275
007166.jpg,333,500,dog,64,130,287,393
007166.jpg,333,500,dog,2,91,333,341
007166.jpg,333,500,tvmonitor,174,55,317,186
001517.jpg,500,375,dog,19,109,416,291
001517.jpg,500,375,chair,4,3,499,375
003300.jpg,500,375,sofa,330,186,450,291
003300.jpg,500,375,sofa,85,178,173,234
003300.jpg,500,375,sofa,82,219,195,333
003300.jpg,500,375,diningtable,227,274,471,375
003300.jpg,500,375,chair,408,241,481,314
003300.jpg,500,375,chair,216,237,273,293
003300.jpg,500,375,chair,193,280,268,375
003300.jpg,500,375,tvmonitor,230,148,279,190
006250.jpg,500,375,car,59,124,279,270
009163.jpg,500,320,bus,177,66,419,166
009163.jpg,500,320,car,22,110,176,194
009163.jpg,500,320,bus,470,50,500,174
009163.jpg,500,320,car,2,112,29,169
002036.jpg,500,325,train,234,123,383,175
005981.jpg,500,375,cow,244,130,404,375
005981.jpg,500,375,cow,69,73,205,153
002988.jpg,500,375,person,105,18,407,335
004321.jpg,500,333,motorbike,61,92,469,330
004321.jpg,500,333,person,175,7,366,243
001259.jpg,500,334,person,220,152,282,310
001259.jpg,500,334,person,190,155,242,307
001259.jpg,500,334,bicycle,166,201,229,308
006536.jpg,334,500,person,28,194,334,500
009605.jpg,500,375,dog,89,18,458,369
000147.jpg,500,333,chair,33,105,65,146
000147.jpg,500,333,chair,77,114,114,149
000147.jpg,500,333,chair,146,125,175,150
000147.jpg,500,333,chair,227,132,247,154
000147.jpg,500,333,chair,302,127,327,153
000147.jpg,500,333,chair,373,121,402,153
000147.jpg,500,333,chair,435,112,465,149
009611.jpg,500,375,tvmonitor,130,78,403,276
009611.jpg,500,375,person,178,174,237,228
000153.jpg,500,375,car,237,147,358,191
000153.jpg,500,375,car,138,56,166,70
000153.jpg,500,375,car,47,114,118,125
000153.jpg,500,375,car,3,109,64,122
002744.jpg,500,378,person,223,144,488,378
002744.jpg,500,378,person,1,18,188,378
002022.jpg,500,333,motorbike,64,49,477,274
002022.jpg,500,333,motorbike,305,40,499,174
002022.jpg,500,333,person,170,2,223,107
002022.jpg,500,333,person,68,1,141,157
002022.jpg,500,333,person,259,1,321,120
002022.jpg,500,333,motorbike,1,75,69,213
005995.jpg,500,335,train,81,85,288,239
005995.jpg,500,335,train,8,179,28,224
000635.jpg,500,375,train,154,149,420,342
000635.jpg,500,375,train,15,209,40,238
008269.jpg,500,335,cat,21,30,500,335
009177.jpg,500,375,boat,393,218,478,256
009177.jpg,500,375,boat,240,122,358,301
009177.jpg,500,375,boat,221,176,280,274
009177.jpg,500,375,boat,251,175,323,283
000806.jpg,333,500,person,119,275,333,500
000806.jpg,333,500,person,1,298,106,500
008282.jpg,500,375,tvmonitor,203,156,243,190
008282.jpg,500,375,sofa,8,174,191,284
008282.jpg,500,375,sofa,253,209,500,375
002977.jpg,500,374,dog,295,78,433,288
002977.jpg,500,374,dog,191,116,321,264
009822.jpg,500,375,car,147,170,184,195
009822.jpg,500,375,car,113,170,150,203
009822.jpg,500,375,person,342,184,358,221
009822.jpg,500,375,person,108,180,132,200
009822.jpg,500,375,person,142,177,164,228
009822.jpg,500,375,motorbike,143,196,165,228
009822.jpg,500,375,person,196,183,217,228
009822.jpg,500,375,motorbike,22,226,84,300
009822.jpg,500,375,motorbike,98,234,155,309
009822.jpg,500,375,motorbike,166,249,225,341
009822.jpg,500,375,motorbike,244,271,320,372
009822.jpg,500,375,motorbike,216,208,262,266
009822.jpg,500,375,motorbike,79,213,117,273
009822.jpg,500,375,person,256,230,314,344
009822.jpg,500,375,person,177,221,220,314
009822.jpg,500,375,person,104,204,153,284
009822.jpg,500,375,person,36,196,83,280
009822.jpg,500,375,person,83,191,115,256
009822.jpg,500,375,car,372,196,500,324
009822.jpg,500,375,motorbike,286,204,320,238
009822.jpg,500,375,motorbike,322,216,333,234
009822.jpg,500,375,person,290,188,314,234
009822.jpg,500,375,person,316,188,330,217
009822.jpg,500,375,person,6,176,25,225
009822.jpg,500,375,person,26,183,48,209
009822.jpg,500,375,person,65,175,83,197
009822.jpg,500,375,person,77,174,90,191
009822.jpg,500,375,motorbike,68,191,86,223
009822.jpg,500,375,motorbike,23,206,49,245
009822.jpg,500,375,bus,61,141,79,158
009822.jpg,500,375,person,386,191,401,230
009822.jpg,500,375,person,373,195,390,233
009822.jpg,500,375,person,401,202,424,223
009822.jpg,500,375,person,222,190,254,250
009836.jpg,500,333,boat,192,124,302,221
002963.jpg,500,375,sheep,72,36,500,375
000812.jpg,500,333,bicycle,99,171,376,333
000812.jpg,500,333,person,149,33,360,333
000812.jpg,500,333,person,369,18,431,62
000812.jpg,500,333,person,97,1,141,25
008296.jpg,500,333,car,52,103,500,324
008296.jpg,500,333,car,401,54,447,83
008296.jpg,500,333,car,352,61,394,85
004484.jpg,500,375,chair,149,190,221,263
004484.jpg,500,375,chair,223,177,278,239
004484.jpg,500,375,chair,406,164,469,220
004484.jpg,500,375,chair,29,264,128,375
004484.jpg,500,375,chair,419,209,500,375
004484.jpg,500,375,chair,367,230,457,375
004484.jpg,500,375,diningtable,47,199,500,375
004484.jpg,500,375,pottedplant,89,129,160,216
000184.jpg,500,375,boat,289,106,338,192
000184.jpg,500,375,boat,375,144,403,188
000184.jpg,500,375,boat,458,154,480,190
000184.jpg,500,375,boat,2,1,312,375
007833.jpg,500,332,boat,371,2,459,141
007833.jpg,500,332,bird,141,222,277,318
003499.jpg,500,375,train,107,26,496,324
000190.jpg,500,375,bus,426,197,500,273
000190.jpg,500,375,bus,235,216,323,258
000190.jpg,500,375,bus,141,212,169,276
000190.jpg,500,375,bus,51,210,152,308
000190.jpg,500,375,bus,1,209,55,313
000190.jpg,500,375,person,314,241,325,269
000190.jpg,500,375,person,278,242,284,268
000190.jpg,500,375,person,273,245,278,257
000190.jpg,500,375,person,256,242,265,270
000190.jpg,500,375,person,247,244,256,268
000190.jpg,500,375,person,206,245,214,270
000190.jpg,500,375,person,187,243,196,277
000190.jpg,500,375,person,178,245,185,273
004490.jpg,500,375,sheep,117,51,423,354
005956.jpg,500,363,car,48,68,437,310
005956.jpg,500,363,car,338,96,500,217
005956.jpg,500,363,person,211,90,245,123
005956.jpg,500,363,person,185,95,217,120
002791.jpg,500,319,bird,114,115,487,309
002791.jpg,500,319,bird,228,18,374,317
007831.jpg,384,500,bird,49,227,180,412
001298.jpg,500,375,person,313,60,432,193
001298.jpg,500,375,person,193,167,324,280
001298.jpg,500,375,person,107,107,208,262
001298.jpg,500,375,boat,3,2,426,252
006291.jpg,500,374,cow,409,26,499,374
006291.jpg,500,374,cow,301,27,484,337
006291.jpg,500,374,cow,252,2,387,224
006291.jpg,500,374,cow,100,3,305,220
006291.jpg,500,374,cow,47,12,166,211
006291.jpg,500,374,cow,22,71,64,155
006291.jpg,500,374,cow,1,23,60,166
005940.jpg,500,374,person,2,57,154,366
005940.jpg,500,374,person,125,151,276,374
005940.jpg,500,374,person,178,83,305,228
